"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"13/11/2025";"0000";"19,6";"82,0";"930,9";"0,0";"0,0";"2,5";"";"28,6";"";""
"13/11/2025";"0300";"";"";"";"";"";"";"";"";"";""
"13/11/2025";"0600";"17,4";"89,0";"930,5";"0,0";"0,0";"5,0";"";"";"";""
"13/11/2025";"0900";"";"";"";"";"";"";"";"";"";""
"13/11/2025";"1200";"23,4";"62,0";"932,4";"0,0";"0,0";"8,8";"";"";"17,4";"0,0"
"13/11/2025";"1500";"";"";"";"";"";"";"";"";"";""
"13/11/2025";"1800";"27,3";"52,0";"931,0";"1,5";"220,0";"10,0";"";"";"";""
"13/11/2025";"2100";"";"";"";"";"";"";"";"";"";""
"14/11/2025";"0000";"19,8";"71,0";"933,4";"1,5";"150,0";"7,5";"";"24,3";"";""
"14/11/2025";"0300";"";"";"";"";"";"";"";"";"";""
"14/11/2025";"0600";"17,3";"84,0";"932,1";"0,0";"0,0";"8,8";"";"";"";""
"14/11/2025";"0900";"";"";"";"";"";"";"";"";"";""
"14/11/2025";"1200";"19,5";"73,0";"934,8";"2,1";"130,0";"8,8";"";"";"17,3";"0,0"
"14/11/2025";"1500";"";"";"";"";"";"";"";"";"";""
"14/11/2025";"1800";"24,3";"55,0";"932,5";"2,6";"130,0";"8,8";"";"";"";""
"14/11/2025";"2100";"";"";"";"";"";"";"";"";"";""
"15/11/2025";"0000";"18,8";"75,0";"934,8";"2,1";"140,0";"8,8";"";"24,4";"";""
"15/11/2025";"0300";"";"";"";"";"";"";"";"";"";""
"15/11/2025";"0600";"16,8";"88,0";"932,4";"1,5";"150,0";"6,3";"";"";"";""
"15/11/2025";"0900";"";"";"";"";"";"";"";"";"";""
"15/11/2025";"1200";"18,6";"86,0";"933,7";"2,6";"120,0";"10,0";"";"";"16,5";"0,0"
"15/11/2025";"1500";"";"";"";"";"";"";"";"";"";""
"15/11/2025";"1800";"24,2";"64,0";"930,2";"4,1";"80,0";"7,5";"";"";"";""
"15/11/2025";"2100";"";"";"";"";"";"";"";"";"";""
"16/11/2025";"0000";"19,8";"87,0";"931,0";"1,5";"130,0";"10,0";"";"25,2";"";""
"16/11/2025";"0300";"";"";"";"";"";"";"";"";"";""
"16/11/2025";"0600";"19,2";"91,0";"928,8";"1,0";"80,0";"10,0";"";"";"";""
"16/11/2025";"0900";"";"";"";"";"";"";"";"";"";""
"16/11/2025";"1200";"20,6";"89,0";"929,5";"5,7";"60,0";"8,8";"";"";"18,7";"2,0"
"16/11/2025";"1500";"";"";"";"";"";"";"";"";"";""
"16/11/2025";"1800";"24,8";"65,0";"927,4";"3,6";"310,0";"8,8";"";"";"";""
"16/11/2025";"2100";"";"";"";"";"";"";"";"";"";""
"17/11/2025";"0000";"21,9";"86,0";"927,3";"3,1";"40,0";"8,8";"";"27,1";"";""
"17/11/2025";"0300";"";"";"";"";"";"";"";"";"";""
"17/11/2025";"0600";"21,7";"81,0";"925,6";"2,1";"60,0";"8,8";"";"";"";""
"17/11/2025";"0900";"";"";"";"";"";"";"";"";"";""
"17/11/2025";"1200";"26,5";"67,0";"927,4";"4,1";"310,0";"8,8";"";"";"21,2";"0,0"
"17/11/2025";"1500";"";"";"";"";"";"";"";"";"";""
"17/11/2025";"1800";"23,1";"82,0";"925,7";"2,6";"200,0";"8,8";"";"";"";""
"17/11/2025";"2100";"";"";"";"";"";"";"";"";"";""
"18/11/2025";"0000";"21,9";"81,0";"927,2";"3,6";"40,0";"8,8";"";"26,2";"";""
"18/11/2025";"0300";"";"";"";"";"";"";"";"";"";""
"18/11/2025";"0600";"21,7";"81,0";"924,8";"3,6";"290,0";"10,0";"";"";"";""
"18/11/2025";"0900";"";"";"";"";"";"";"";"";"";""
"18/11/2025";"1200";"23,9";"69,0";"925,4";"7,2";"320,0";"8,8";"";"";"20,6";"5,0"
"18/11/2025";"1500";"";"";"";"";"";"";"";"";"";""
"18/11/2025";"1800";"22,9";"80,0";"921,6";"7,2";"290,0";"10,0";"";"";"";""
"18/11/2025";"2100";"";"";"";"";"";"";"";"";"";""
"19/11/2025";"0000";"19,7";"75,0";"923,7";"3,6";"300,0";"1,3";"";"25,4";"";""
"19/11/2025";"0300";"";"";"";"";"";"";"";"";"";""
"19/11/2025";"0600";"16,9";"70,0";"923,9";"4,6";"270,0";"2,5";"";"";"";""
"19/11/2025";"0900";"";"";"";"";"";"";"";"";"";""
"19/11/2025";"1200";"20,5";"65,0";"927,7";"4,6";"230,0";"7,5";"";"";"16,3";"8,0"
"19/11/2025";"1500";"";"";"";"";"";"";"";"";"";""
"19/11/2025";"1800";"24,6";"50,0";"926,6";"2,6";"160,0";"5,0";"";"";"";""
"19/11/2025";"2100";"";"";"";"";"";"";"";"";"";""
"20/11/2025";"0000";"16,8";"78,0";"930,6";"2,6";"150,0";"1,3";"";"24,0";"";""
"20/11/2025";"0300";"";"";"";"";"";"";"";"";"";""
"20/11/2025";"0600";"15,9";"83,0";"930,1";"1,0";"140,0";"7,5";"";"";"";""
"20/11/2025";"0900";"";"";"";"";"";"";"";"";"";""
"20/11/2025";"1200";"19,1";"70,0";"932,8";"3,1";"140,0";"8,8";"";"";"15,5";"0,0"
"20/11/2025";"1500";"";"";"";"";"";"";"";"";"";""
"20/11/2025";"1800";"23,6";"55,0";"929,8";"5,7";"110,0";"5,0";"";"";"";""
"20/11/2025";"2100";"";"";"";"";"";"";"";"";"";""
"21/11/2025";"0000";"16,8";"70,0";"930,8";"2,6";"120,0";"0,0";"";"31,6";"";""
"21/11/2025";"0300";"";"";"";"";"";"";"";"";"";""
"21/11/2025";"0600";"13,2";"90,0";"928,7";"4,1";"70,0";"0,0";"";"";"";""
"21/11/2025";"0900";"";"";"";"";"";"";"";"";"";""
"21/11/2025";"1200";"20,1";"57,0";"931,8";"4,6";"70,0";"0,0";"";"";"13,1";"0,0"
"21/11/2025";"1500";"";"";"";"";"";"";"";"";"";""
"21/11/2025";"1800";"31,6";"29,0";"928,1";"4,6";"270,0";"5,0";"";"";"";""
"21/11/2025";"2100";"";"";"";"";"";"";"";"";"";""
"22/11/2025";"0000";"22,3";"61,0";"929,2";"1,0";"120,0";"2,5";"";"32,2";"";""
"22/11/2025";"0300";"";"";"";"";"";"";"";"";"";""
"22/11/2025";"0600";"17,8";"77,0";"927,9";"2,6";"70,0";"0,0";"";"";"";""
"22/11/2025";"0900";"";"";"";"";"";"";"";"";"";""
"22/11/2025";"1200";"26,0";"54,0";"929,7";"2,6";"80,0";"3,8";"";"";"17,8";"0,0"
"22/11/2025";"1500";"";"";"";"";"";"";"";"";"";""
"22/11/2025";"1800";"25,3";"63,0";"928,0";"2,6";"140,0";"8,8";"";"";"";""
"22/11/2025";"2100";"";"";"";"";"";"";"";"";"";""
"23/11/2025";"0000";"19,5";"84,0";"930,1";"2,6";"120,0";"7,5";"";"24,7";"";""
"23/11/2025";"0300";"";"";"";"";"";"";"";"";"";""
"23/11/2025";"0600";"18,1";"87,0";"929,2";"0,0";"0,0";"8,8";"";"";"";""
"23/11/2025";"0900";"";"";"";"";"";"";"";"";"";""
"23/11/2025";"1200";"22,4";"71,0";"931,3";"2,1";"110,0";"7,5";"";"";"18,0";"0,7"
"23/11/2025";"1500";"";"";"";"";"";"";"";"";"";""
"23/11/2025";"1800";"24,6";"63,0";"928,8";"3,6";"120,0";"8,8";"";"";"";""
"23/11/2025";"2100";"";"";"";"";"";"";"";"";"";""
"24/11/2025";"0000";"19,6";"84,0";"929,9";"3,1";"110,0";"10,0";"";"23,1";"";""
"24/11/2025";"0300";"";"";"";"";"";"";"";"";"";""
"24/11/2025";"0600";"18,7";"90,0";"928,6";"2,1";"70,0";"10,0";"";"";"";""
"24/11/2025";"0900";"";"";"";"";"";"";"";"";"";""
"24/11/2025";"1200";"19,2";"85,0";"929,2";"2,6";"60,0";"8,8";"";"";"17,4";"4,0"
"24/11/2025";"1500";"";"";"";"";"";"";"";"";"";""
"24/11/2025";"1800";"22,1";"70,0";"927,3";"2,1";"180,0";"8,8";"";"";"";""
"24/11/2025";"2100";"";"";"";"";"";"";"";"";"";""
"25/11/2025";"0000";"17,9";"86,0";"929,0";"2,1";"160,0";"10,0";"";"22,9";"";""
"25/11/2025";"0300";"";"";"";"";"";"";"";"";"";""
"25/11/2025";"0600";"15,6";"84,0";"927,6";"2,1";"160,0";"8,8";"";"";"";""
"25/11/2025";"0900";"";"";"";"";"";"";"";"";"";""
"25/11/2025";"1200";"18,4";"70,0";"929,9";"3,1";"150,0";"8,8";"";"";"14,9";"0,4"
"25/11/2025";"1500";"";"";"";"";"";"";"";"";"";""
"25/11/2025";"1800";"22,1";"60,0";"929,1";"3,1";"160,0";"8,8";"";"";"";""
"25/11/2025";"2100";"";"";"";"";"";"";"";"";"";""
"26/11/2025";"0000";"17,4";"78,0";"931,3";"3,1";"150,0";"8,8";"";"23,6";"";""
"26/11/2025";"0300";"";"";"";"";"";"";"";"";"";""
"26/11/2025";"0600";"14,4";"91,0";"929,9";"1,5";"80,0";"2,5";"";"";"";""
"26/11/2025";"0900";"";"";"";"";"";"";"";"";"";""
"26/11/2025";"1200";"19,9";"57,0";"931,6";"4,6";"100,0";"5,0";"";"";"13,1";"0,0"
"26/11/2025";"1500";"";"";"";"";"";"";"";"";"";""
"26/11/2025";"1800";"23,2";"51,0";"930,5";"4,6";"120,0";"3,8";"";"";"";""
"26/11/2025";"2100";"";"";"";"";"";"";"";"";"";""
"27/11/2025";"0000";"16,5";"67,0";"932,3";"2,6";"100,0";"0,0";"";"24,6";"";""
"27/11/2025";"0300";"";"";"";"";"";"";"";"";"";""
"27/11/2025";"0600";"10,8";"88,0";"931,1";"1,5";"100,0";"0,0";"";"";"";""
"27/11/2025";"0900";"";"";"";"";"";"";"";"";"";""
"27/11/2025";"1200";"19,3";"66,0";"932,4";"4,6";"80,0";"6,3";"";"";"";"0,0"
"27/11/2025";"1500";"";"";"";"";"";"";"";"";"";""
"27/11/2025";"1800";"22,6";"60,0";"930,1";"3,6";"150,0";"6,3";"";"";"";""
"27/11/2025";"2100";"";"";"";"";"";"";"";"";"";""
"28/11/2025";"0000";"17,6";"85,0";"931,5";"3,1";"130,0";"8,8";"";"31,5";"";""
"28/11/2025";"0300";"";"";"";"";"";"";"";"";"";""
"28/11/2025";"0600";"17,7";"85,0";"929,1";"3,6";"70,0";"10,0";"";"";"";""
"28/11/2025";"0900";"";"";"";"";"";"";"";"";"";""
"28/11/2025";"1200";"22,0";"70,0";"930,0";"1,0";"70,0";"2,5";"";"";"17,0";"0,0"
"28/11/2025";"1500";"";"";"";"";"";"";"";"";"";""
"28/11/2025";"1800";"30,7";"34,0";"926,3";"3,6";"260,0";"3,8";"";"";"";""
"28/11/2025";"2100";"";"";"";"";"";"";"";"";"";""
"29/11/2025";"0000";"18,9";"82,0";"927,9";"1,0";"80,0";"0,0";"";"31,9";"";""
"29/11/2025";"0300";"";"";"";"";"";"";"";"";"";""
"29/11/2025";"0600";"16,3";"94,0";"926,5";"1,5";"70,0";"2,5";"";"";"";""
"29/11/2025";"0900";"";"";"";"";"";"";"";"";"";""
"29/11/2025";"1200";"25,9";"47,0";"928,4";"1,5";"170,0";"2,5";"";"";"15,5";"0,0"
"29/11/2025";"1500";"";"";"";"";"";"";"";"";"";""
"29/11/2025";"1800";"30,9";"34,0";"925,7";"3,6";"180,0";"3,8";"";"";"";""
"29/11/2025";"2100";"";"";"";"";"";"";"";"";"";""
"30/11/2025";"0000";"22,3";"59,0";"928,0";"3,1";"80,0";"6,3";"";"33,4";"";""
"30/11/2025";"0300";"";"";"";"";"";"";"";"";"";""
"30/11/2025";"0600";"18,7";"72,0";"927,3";"1,5";"100,0";"3,8";"";"";"";""
"30/11/2025";"0900";"";"";"";"";"";"";"";"";"";""
"30/11/2025";"1200";"24,3";"50,0";"927,9";"3,1";"40,0";"0,0";"";"";"15,0";"0,0"
"30/11/2025";"1500";"";"";"";"";"";"";"";"";"";""
"30/11/2025";"1800";"33,0";"26,0";"925,0";"1,0";"250,0";"1,3";"";"";"";""
"30/11/2025";"2100";"";"";"";"";"";"";"";"";"";""
"01/12/2025";"0000";"20,9";"83,0";"928,2";"1,5";"140,0";"6,3";"";"34,0";"";""
"01/12/2025";"0300";"";"";"";"";"";"";"";"";"";""
"01/12/2025";"0600";"20,2";"85,0";"926,6";"1,5";"140,0";"10,0";"";"";"";""
"01/12/2025";"0900";"";"";"";"";"";"";"";"";"";""
"01/12/2025";"1200";"23,2";"69,0";"927,4";"3,1";"60,0";"3,8";"";"";"19,9";"0,0"
"01/12/2025";"1500";"";"";"";"";"";"";"";"";"";""
"01/12/2025";"1800";"28,3";"59,0";"924,7";"5,1";"190,0";"6,3";"";"";"";""
"01/12/2025";"2100";"";"";"";"";"";"";"";"";"";""
"02/12/2025";"0000";"21,5";"82,0";"926,9";"1,5";"100,0";"10,0";"";"29,4";"";""
"02/12/2025";"0300";"";"";"";"";"";"";"";"";"";""
"02/12/2025";"0600";"20,4";"87,0";"924,4";"3,1";"70,0";"8,8";"";"";"";""
"02/12/2025";"0900";"";"";"";"";"";"";"";"";"";""
"02/12/2025";"1200";"26,1";"62,0";"926,0";"2,6";"310,0";"7,5";"";"";"20,1";"0,0"
"02/12/2025";"1500";"";"";"";"";"";"";"";"";"";""
"02/12/2025";"1800";"28,1";"54,0";"923,5";"5,7";"330,0";"10,0";"";"";"";""
"02/12/2025";"2100";"";"";"";"";"";"";"";"";"";""
"03/12/2025";"0000";"20,4";"92,0";"925,9";"2,1";"80,0";"6,3";"";"30,1";"";""
"03/12/2025";"0300";"";"";"";"";"";"";"";"";"";""
"03/12/2025";"0600";"19,4";"94,0";"925,6";"1,0";"70,0";"7,5";"";"";"";""
"03/12/2025";"0900";"";"";"";"";"";"";"";"";"";""
"03/12/2025";"1200";"23,7";"69,0";"927,3";"1,5";"110,0";"8,8";"";"";"17,7";"1,0"
"03/12/2025";"1500";"";"";"";"";"";"";"";"";"";""
"03/12/2025";"1800";"26,9";"63,0";"924,1";"5,1";"170,0";"8,8";"";"";"";""
"03/12/2025";"2100";"";"";"";"";"";"";"";"";"";""
"04/12/2025";"0000";"21,8";"75,0";"927,2";"2,6";"120,0";"10,0";"";"24,9";"";""
"04/12/2025";"0300";"";"";"";"";"";"";"";"";"";""
"04/12/2025";"0600";"19,7";"87,0";"926,7";"2,6";"160,0";"10,0";"";"";"";""
"04/12/2025";"0900";"";"";"";"";"";"";"";"";"";""
"04/12/2025";"1200";"20,2";"76,0";"929,4";"4,1";"160,0";"7,5";"";"";"18,1";"0,1"
"04/12/2025";"1500";"";"";"";"";"";"";"";"";"";""
"04/12/2025";"1800";"23,9";"62,0";"927,3";"3,6";"150,0";"8,8";"";"";"";""
"04/12/2025";"2100";"";"";"";"";"";"";"";"";"";""
"05/12/2025";"0000";"17,7";"92,0";"929,8";"3,1";"140,0";"10,0";"";"29,2";"";""
"05/12/2025";"0300";"";"";"";"";"";"";"";"";"";""
"05/12/2025";"0600";"16,2";"89,0";"928,7";"2,1";"80,0";"2,5";"";"";"";""
"05/12/2025";"0900";"";"";"";"";"";"";"";"";"";""
"05/12/2025";"1200";"20,9";"71,0";"930,8";"3,1";"40,0";"8,8";"";"";"15,4";"0,0"
"05/12/2025";"1500";"";"";"";"";"";"";"";"";"";""
"05/12/2025";"1800";"27,1";"58,0";"928,0";"4,1";"140,0";"2,5";"";"";"";""
"05/12/2025";"2100";"";"";"";"";"";"";"";"";"";""
"06/12/2025";"0000";"20,6";"73,0";"930,5";"3,1";"110,0";"8,8";"";"32,8";"";""
"06/12/2025";"0300";"";"";"";"";"";"";"";"";"";""
"06/12/2025";"0600";"16,7";"91,0";"928,8";"3,1";"70,0";"6,3";"";"";"";""
"06/12/2025";"0900";"";"";"";"";"";"";"";"";"";""
"06/12/2025";"1200";"23,0";"69,0";"931,1";"2,1";"70,0";"0,0";"";"";"16,7";"0,0"
"06/12/2025";"1500";"";"";"";"";"";"";"";"";"";""
"06/12/2025";"1800";"32,8";"32,0";"928,2";"2,1";"290,0";"3,8";"";"";"";""
"06/12/2025";"2100";"";"";"";"";"";"";"";"";"";""
"07/12/2025";"0000";"22,3";"80,0";"930,3";"1,5";"140,0";"3,8";"";"33,6";"";""
"07/12/2025";"0300";"";"";"";"";"";"";"";"";"";""
"07/12/2025";"0600";"19,1";"87,0";"929,2";"2,6";"80,0";"0,0";"";"";"";""
"07/12/2025";"0900";"";"";"";"";"";"";"";"";"";""
"07/12/2025";"1200";"28,1";"51,0";"930,4";"3,6";"50,0";"7,5";"";"";"18,2";"0,0"
"07/12/2025";"1500";"";"";"";"";"";"";"";"";"";""
"07/12/2025";"1800";"27,3";"63,0";"928,0";"4,6";"180,0";"3,8";"";"";"";""
"07/12/2025";"2100";"";"";"";"";"";"";"";"";"";""
"08/12/2025";"0000";"22,6";"77,0";"929,7";"2,6";"90,0";"3,8";"";"29,1";"";""
"08/12/2025";"0300";"";"";"";"";"";"";"";"";"";""
"08/12/2025";"0600";"21,0";"90,0";"928,6";"0,5";"180,0";"7,5";"";"";"";""
"08/12/2025";"0900";"";"";"";"";"";"";"";"";"";""
"08/12/2025";"1200";"27,7";"59,0";"929,3";"2,6";"30,0";"8,8";"";"";"20,5";"0,0"
"08/12/2025";"1500";"";"";"";"";"";"";"";"";"";""
"08/12/2025";"1800";"22,1";"76,0";"927,5";"1,5";"190,0";"10,0";"";"";"";""
"08/12/2025";"2100";"";"";"";"";"";"";"";"";"";""
"09/12/2025";"0000";"21,8";"86,0";"927,8";"2,1";"110,0";"10,0";"";"23,5";"";""
"09/12/2025";"0300";"";"";"";"";"";"";"";"";"";""
"09/12/2025";"0600";"20,4";"94,0";"925,6";"1,0";"60,0";"10,0";"";"";"";""
"09/12/2025";"0900";"";"";"";"";"";"";"";"";"";""
"09/12/2025";"1200";"22,7";"81,0";"924,5";"5,7";"20,0";"10,0";"";"";"20,2";"15,0"
"09/12/2025";"1500";"";"";"";"";"";"";"";"";"";""
"09/12/2025";"1800";"22,0";"84,0";"929,6";"8,7";"340,0";"10,0";"";"";"";""
"09/12/2025";"2100";"";"";"";"";"";"";"";"";"";""
"10/12/2025";"0000";"21,5";"87,0";"920,1";"6,7";"330,0";"10,0";"";"28,6";"";""
"10/12/2025";"0300";"";"";"";"";"";"";"";"";"";""
"10/12/2025";"0600";"21,7";"84,0";"918,2";"7,7";"330,0";"10,0";"";"";"";""
"10/12/2025";"0900";"";"";"";"";"";"";"";"";"";""
"10/12/2025";"1200";"24,0";"66,0";"920,6";"";"300,0";"8,8";"";"";"19,6";"28,0"
"10/12/2025";"1500";"";"";"";"";"";"";"";"";"";""
"10/12/2025";"1800";"28,5";"45,0";"918,0";"";"290,0";"7,5";"";"";"";""
"10/12/2025";"2100";"";"";"";"";"";"";"";"";"";""
"11/12/2025";"0000";"24,8";"55,0";"920,3";"7,2";"300,0";"0,0";"";"30,4";"";""
"11/12/2025";"0300";"";"";"";"";"";"";"";"";"";""
"11/12/2025";"0600";"21,5";"66,0";"920,2";"6,2";"270,0";"2,5";"";"";"";""
"11/12/2025";"0900";"";"";"";"";"";"";"";"";"";""
"11/12/2025";"1200";"24,7";"55,0";"924,3";"8,2";"290,0";"3,8";"";"";"21,1";"0,0"
"11/12/2025";"1500";"";"";"";"";"";"";"";"";"";""
"11/12/2025";"1800";"29,6";"39,0";"922,7";"8,7";"300,0";"8,8";"";"";"";""
"11/12/2025";"2100";"";"";"";"";"";"";"";"";"";""
"12/12/2025";"0000";"24,3";"45,0";"924,4";"3,1";"300,0";"6,3";"";"29,8";"";""
"12/12/2025";"0300";"";"";"";"";"";"";"";"";"";""
"12/12/2025";"0600";"17,1";"78,0";"925,0";"0,0";"0,0";"0,0";"";"";"";""
"12/12/2025";"0900";"";"";"";"";"";"";"";"";"";""
"12/12/2025";"1200";"26,4";"49,0";"925,3";"3,1";"60,0";"7,5";"";"";"15,8";"0,0"
"12/12/2025";"1500";"";"";"";"";"";"";"";"";"";""
"12/12/2025";"1800";"29,4";"51,0";"924,0";"4,6";"300,0";"10,0";"";"";"";""
"12/12/2025";"2100";"";"";"";"";"";"";"";"";"";""
"13/12/2025";"0000";"20,3";"92,0";"925,6";"3,6";"70,0";"6,3";"";"28,5";"";""
"13/12/2025";"0300";"";"";"";"";"";"";"";"";"";""
"13/12/2025";"0600";"19,8";"93,0";"924,6";"3,6";"260,0";"10,0";"";"";"";""
"13/12/2025";"0900";"";"";"";"";"";"";"";"";"";""
"13/12/2025";"1200";"20,6";"91,0";"926,1";"4,6";"60,0";"10,0";"";"";"19,6";"31,0"
"13/12/2025";"1500";"";"";"";"";"";"";"";"";"";""
"13/12/2025";"1800";"22,5";"89,0";"924,4";"2,6";"320,0";"10,0";"";"";"";""
"13/12/2025";"2100";"";"";"";"";"";"";"";"";"";""
"14/12/2025";"0000";"21,6";"84,0";"926,3";"2,6";"350,0";"7,5";"";"27,2";"";""
"14/12/2025";"0300";"";"";"";"";"";"";"";"";"";""
"14/12/2025";"0600";"20,2";"90,0";"925,1";"0,0";"0,0";"6,3";"";"";"";""
"14/12/2025";"0900";"";"";"";"";"";"";"";"";"";""
"14/12/2025";"1200";"22,5";"84,0";"926,4";"6,7";"300,0";"6,3";"";"";"19,7";"11,0"
"14/12/2025";"1500";"";"";"";"";"";"";"";"";"";""
"14/12/2025";"1800";"27,2";"64,0";"925,5";"5,7";"290,0";"8,8";"";"";"";""
"14/12/2025";"2100";"";"";"";"";"";"";"";"";"";""
"15/12/2025";"0000";"22,5";"86,0";"926,8";"1,0";"10,0";"7,5";"";"30,8";"";""
"15/12/2025";"0300";"";"";"";"";"";"";"";"";"";""
"15/12/2025";"0600";"20,2";"94,0";"925,6";"0,0";"0,0";"5,0";"";"";"";""
"15/12/2025";"0900";"";"";"";"";"";"";"";"";"";""
"15/12/2025";"1200";"26,3";"67,0";"927,0";"4,1";"320,0";"7,5";"";"";"19,8";"0,0"
"15/12/2025";"1500";"";"";"";"";"";"";"";"";"";""
"15/12/2025";"1800";"29,7";"52,0";"924,1";"6,7";"270,0";"8,8";"";"";"";""
"15/12/2025";"2100";"";"";"";"";"";"";"";"";"";""
"16/12/2025";"0000";"25,0";"77,0";"925,9";"1,0";"80,0";"6,3";"";"31,2";"";""
"16/12/2025";"0300";"";"";"";"";"";"";"";"";"";""
"16/12/2025";"0600";"21,3";"92,0";"924,5";"3,1";"60,0";"7,5";"";"";"";""
"16/12/2025";"0900";"";"";"";"";"";"";"";"";"";""
"16/12/2025";"1200";"26,9";"72,0";"925,6";"5,1";"310,0";"8,8";"";"";"20,9";"0,2"
"16/12/2025";"1500";"";"";"";"";"";"";"";"";"";""
"16/12/2025";"1800";"31,2";"54,0";"923,4";"5,7";"300,0";"10,0";"";"";"";""
"16/12/2025";"2100";"";"";"";"";"";"";"";"";"";""
"17/12/2025";"0000";"21,0";"93,0";"928,2";"1,5";"190,0";"10,0";"";"18,4";"";""
"17/12/2025";"0300";"";"";"";"";"";"";"";"";"";""
"17/12/2025";"0600";"16,3";"87,0";"929,6";"2,6";"190,0";"10,0";"";"";"";""
"17/12/2025";"0900";"";"";"";"";"";"";"";"";"";""
"17/12/2025";"1200";"17,9";"76,0";"932,1";"3,6";"120,0";"7,5";"";"";"16,3";""
"17/12/2025";"1500";"";"";"";"";"";"";"";"";"";""
"17/12/2025";"1800";"18,4";"80,0";"930,8";"5,1";"120,0";"10,0";"";"";"";""
"17/12/2025";"2100";"";"";"";"";"";"";"";"";"";""
"18/12/2025";"0000";"16,5";"82,0";"931,3";"4,6";"120,0";"10,0";"";"23,0";"";""
"18/12/2025";"0300";"";"";"";"";"";"";"";"";"";""
"18/12/2025";"0600";"15,9";"87,0";"929,2";"2,1";"90,0";"8,8";"";"";"";""
"18/12/2025";"0900";"";"";"";"";"";"";"";"";"";""
"18/12/2025";"1200";"18,4";"78,0";"930,9";"5,1";"80,0";"10,0";"";"";"15,9";"0,0"
"18/12/2025";"1500";"";"";"";"";"";"";"";"";"";""
"18/12/2025";"1800";"21,7";"77,0";"929,5";"2,6";"140,0";"10,0";"";"";"";""
"18/12/2025";"2100";"";"";"";"";"";"";"";"";"";""
"19/12/2025";"0000";"18,3";"93,0";"930,7";"2,6";"110,0";"10,0";"";"23,5";"";""
"19/12/2025";"0300";"";"";"";"";"";"";"";"";"";""
"19/12/2025";"0600";"18,6";"90,0";"929,1";"3,6";"70,0";"10,0";"";"";"";""
"19/12/2025";"0900";"";"";"";"";"";"";"";"";"";""
"19/12/2025";"1200";"19,9";"83,0";"930,6";"3,6";"80,0";"10,0";"";"";"18,2";"0,6"
"19/12/2025";"1500";"";"";"";"";"";"";"";"";"";""
"19/12/2025";"1800";"22,6";"80,0";"928,8";"3,1";"150,0";"10,0";"";"";"";""
"19/12/2025";"2100";"";"";"";"";"";"";"";"";"";""
"20/12/2025";"0000";"20,5";"87,0";"931,0";"2,6";"120,0";"10,0";"";"28,2";"";""
"20/12/2025";"0300";"";"";"";"";"";"";"";"";"";""
"20/12/2025";"0600";"19,5";"88,0";"930,0";"2,1";"90,0";"8,8";"";"";"";""
"20/12/2025";"0900";"";"";"";"";"";"";"";"";"";""
"20/12/2025";"1200";"22,4";"75,0";"931,8";"4,1";"70,0";"10,0";"";"";"19,3";"0,0"
"20/12/2025";"1500";"";"";"";"";"";"";"";"";"";""
"20/12/2025";"1800";"27,8";"59,0";"929,4";"5,1";"140,0";"3,8";"";"";"";""
"20/12/2025";"2100";"";"";"";"";"";"";"";"";"";""
"21/12/2025";"0000";"21,2";"81,0";"930,9";"4,1";"110,0";"10,0";"";"32,1";"";""
"21/12/2025";"0300";"";"";"";"";"";"";"";"";"";""
"21/12/2025";"0600";"18,5";"91,0";"930,1";"1,0";"90,0";"3,8";"";"";"";""
"21/12/2025";"0900";"";"";"";"";"";"";"";"";"";""
"21/12/2025";"1200";"22,1";"79,0";"931,4";"4,1";"50,0";"0,0";"";"";"18,2";"0,0"
"21/12/2025";"1500";"";"";"";"";"";"";"";"";"";""
"21/12/2025";"1800";"31,7";"37,0";"927,8";"1,5";"180,0";"6,3";"";"";"";""
"21/12/2025";"2100";"";"";"";"";"";"";"";"";"";""
"22/12/2025";"0000";"25,1";"57,0";"929,8";"2,6";"120,0";"5,0";"";"32,6";"";""
"22/12/2025";"0300";"";"";"";"";"";"";"";"";"";""
"22/12/2025";"0600";"21,1";"81,0";"928,8";"3,1";"70,0";"0,0";"";"";"";""
"22/12/2025";"0900";"";"";"";"";"";"";"";"";"";""
"22/12/2025";"1200";"26,4";"61,0";"929,4";"2,6";"60,0";"3,8";"";"";"20,1";"0,1"
"22/12/2025";"1500";"";"";"";"";"";"";"";"";"";""
"22/12/2025";"1800";"31,5";"39,0";"926,9";"1,5";"320,0";"5,0";"";"";"";""
"22/12/2025";"2100";"";"";"";"";"";"";"";"";"";""
"23/12/2025";"0000";"25,3";"67,0";"928,6";"1,0";"170,0";"5,0";"";"33,2";"";""
"23/12/2025";"0300";"";"";"";"";"";"";"";"";"";""
"23/12/2025";"0600";"22,3";"77,0";"928,6";"3,1";"50,0";"5,0";"";"";"";""
"23/12/2025";"0900";"";"";"";"";"";"";"";"";"";""
"23/12/2025";"1200";"27,6";"53,0";"930,8";"2,6";"350,0";"5,0";"";"";"22,3";"0,0"
"23/12/2025";"1500";"";"";"";"";"";"";"";"";"";""
"23/12/2025";"1800";"33,2";"35,0";"928,1";"3,1";"330,0";"6,3";"";"";"";""
"23/12/2025";"2100";"";"";"";"";"";"";"";"";"";""
